Samples: 10000, Batch size: 32, Epochs: 500, Noise: 5 %
Learning rate: 0.001, Momentum: 0.0001, Weight decay: 1e-05 %
Epoch  379/ 499 | Train: 0.032618 | Test: 0.032305 
Epoch  380/ 499 | Train: 0.032601 | Test: 0.032288 
Epoch  381/ 499 | Train: 0.032584 | Test: 0.032271 
Epoch  382/ 499 | Train: 0.032567 | Test: 0.032254 
Epoch  383/ 499 | Train: 0.032549 | Test: 0.032238 
Epoch  384/ 499 | Train: 0.032532 | Test: 0.032221 
Epoch  385/ 499 | Train: 0.032516 | Test: 0.032205 
Epoch  386/ 499 | Train: 0.032499 | Test: 0.032188 
Epoch  387/ 499 | Train: 0.032482 | Test: 0.032172 
Epoch  388/ 499 | Train: 0.032465 | Test: 0.032155 
Epoch  389/ 499 | Train: 0.032448 | Test: 0.032139 
Epoch  390/ 499 | Train: 0.032432 | Test: 0.032123 
Epoch  391/ 499 | Train: 0.032415 | Test: 0.032106 
Epoch  392/ 499 | Train: 0.032399 | Test: 0.032090 
Epoch  393/ 499 | Train: 0.032383 | Test: 0.032075 
Epoch  394/ 499 | Train: 0.032366 | Test: 0.032059 
Epoch  395/ 499 | Train: 0.032350 | Test: 0.032043 
Epoch  396/ 499 | Train: 0.032334 | Test: 0.032027 
Epoch  397/ 499 | Train: 0.032317 | Test: 0.032011 
Epoch  398/ 499 | Train: 0.032301 | Test: 0.031995 
Epoch  399/ 499 | Train: 0.032285 | Test: 0.031980 
Epoch  400/ 499 | Train: 0.032269 | Test: 0.031964 

 Target: tensor([0.4351, 0.2372, 0.4562, 0.0231, 0.2249, 0.4135, 0.5371, 0.0231]) 
Predicted: tensor([0.4850, 0.4824, 0.4861, 0.1049, 0.4066, 0.4883, 0.4667, 0.0880],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.8092, 0.7647, 0.5629, 0.0730, 0.1909, 0.2333, 0.6115, 0.0730]) 
Predicted: tensor([0.4816, 0.4770, 0.4772, 0.1115, 0.4056, 0.4091, 0.5025, 0.0950],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.4237, 0.7317, 0.8553, 0.2388, 0.1628, 0.6739, 0.6380, 0.2388]) 
Predicted: tensor([0.4944, 0.4971, 0.5058, 0.3564, 0.3089, 0.5995, 0.5514, 0.3465],
       grad_fn=<SelectBackward0>) 

Epoch  401/ 499 | Train: 0.032253 | Test: 0.031948 
Epoch  402/ 499 | Train: 0.032237 | Test: 0.031933 
Epoch  403/ 499 | Train: 0.032222 | Test: 0.031917 
Epoch  404/ 499 | Train: 0.032206 | Test: 0.031902 
